order_date;product;units_ordered;festivo;weight
2008-02-22;postre de fresas y mascarpone;0.0;0.0;0.0
2008-02-22;tarta de manzana;10.0;0.0;0.0
2008-02-22;tarta opera;0.0;0.0;0.0
2008-02-22;tortel;324.0;0.0;0.0
2008-02-23;baguette;135.0;0.0;0.0
2008-02-23;croissant petit;102.0;0.0;0.0
2008-02-23;croissant simple;177.0;0.0;0.0
2008-02-23;milhojas frambuesa;56.0;0.0;0.0
2008-02-23;mousse tres chocolates;2.0;0.0;0.0
2008-02-23;palmera chocolate;96.0;0.0;0.0
2008-02-23;postre de fresas y mascarpone;0.0;0.0;0.0
2008-02-23;tarta de manzana;17.0;0.0;0.0
2008-02-23;tarta opera;1.0;0.0;0.0
2008-02-23;tortel;394.0;0.0;0.0
2008-02-24;baguette;175.0;0.0;0.0
2008-02-24;croissant petit;110.0;0.0;0.0
2008-02-24;croissant simple;171.0;0.0;0.0
2008-02-24;milhojas frambuesa;59.0;0.0;0.0
2008-02-24;mousse tres chocolates;3.0;0.0;0.0
2008-02-24;palmera chocolate;102.0;0.0;0.0
2008-02-24;postre de fresas y mascarpone;0.0;0.0;0.0
2008-02-24;tarta de manzana;27.0;0.0;0.0
2008-02-24;tarta opera;0.0;0.0;0.0
2008-02-24;tortel;303.0;0.0;0.0
2008-02-25;baguette;71.0;0.0;0.0
2008-02-25;croissant petit;119.0;0.0;0.0
2008-02-25;croissant simple;128.0;0.0;0.0
2008-02-25;milhojas frambuesa;10.0;0.0;0.0
2008-02-25;mousse tres chocolates;3.0;0.0;0.0
2008-02-25;palmera chocolate;44.0;0.0;0.0
2008-02-25;postre de fresas y mascarpone;0.0;0.0;0.0
2008-02-25;tarta de manzana;10.0;0.0;0.0
2008-02-25;tarta opera;0.0;0.0;0.0
2008-02-25;tortel;237.0;0.0;0.0
2008-02-26;baguette;64.0;0.0;0.0
2008-02-26;croissant petit;179.0;0.0;0.0
2008-02-26;croissant simple;127.0;0.0;0.0
2008-02-26;milhojas frambuesa;12.0;0.0;0.0
2008-02-26;mousse tres chocolates;1.0;0.0;0.0
2008-02-26;palmera chocolate;46.0;0.0;0.0
2008-02-26;postre de fresas y mascarpone;0.0;0.0;0.0
2008-02-26;tarta de manzana;9.0;0.0;0.0
2008-02-26;tarta opera;0.0;0.0;0.0
2008-02-26;tortel;242.0;0.0;0.0
2008-02-27;baguette;90.0;0.0;0.0
2008-02-27;croissant petit;202.0;0.0;0.0
2008-02-27;croissant simple;157.0;0.0;0.0
2008-02-27;milhojas frambuesa;13.0;0.0;0.0
2008-02-27;mousse tres chocolates;1.0;0.0;0.0
2008-02-27;palmera chocolate;48.0;0.0;0.0
2008-02-27;postre de fresas y mascarpone;0.0;0.0;0.0
2008-02-27;tarta de manzana;8.0;0.0;0.0
2008-02-27;tarta opera;1.0;0.0;0.0
2008-02-27;tortel;248.0;0.0;0.0
2008-02-28;baguette;86.0;0.0;0.0
2008-02-28;croissant petit;177.0;0.0;0.0
2008-02-28;croissant simple;144.0;0.0;0.0
2008-02-28;milhojas frambuesa;12.0;0.0;0.0
2008-02-28;mousse tres chocolates;0.0;0.0;0.0
2008-02-28;palmera chocolate;51.0;0.0;0.0
2008-02-28;postre de fresas y mascarpone;0.0;0.0;0.0
2008-02-28;tarta de manzana;10.0;0.0;0.0
2008-02-28;tarta opera;0.0;0.0;0.0
2008-02-28;tortel;244.0;0.0;0.0
2008-02-29;baguette;124.0;0.0;0.0
2008-02-29;croissant petit;168.0;0.0;0.0
2008-02-29;croissant simple;172.0;0.0;0.0
2008-02-29;milhojas frambuesa;20.0;0.0;0.0
2008-02-29;mousse tres chocolates;2.0;0.0;0.0
2008-02-29;palmera chocolate;67.0;0.0;0.0
2008-02-29;postre de fresas y mascarpone;0.0;0.0;0.0
2008-02-29;tarta de manzana;12.0;0.0;0.0
2008-02-29;tarta opera;1.0;0.0;0.0
2008-02-29;tortel;405.0;0.0;0.0
2008-03-01;baguette;151.0;0.0;0.0
2008-03-01;croissant petit;133.0;0.0;0.0
2008-03-01;croissant simple;191.0;0.0;0.0
2008-03-01;milhojas frambuesa;57.0;0.0;0.0
2008-03-01;mousse tres chocolates;5.0;0.0;0.0
2008-03-01;palmera chocolate;99.0;0.0;0.0
2008-03-01;postre de fresas y mascarpone;0.0;0.0;0.0
2008-03-01;tarta de manzana;23.0;0.0;0.0
2008-03-01;tarta opera;5.0;0.0;0.0
2008-03-01;tortel;392.0;0.0;0.0
2008-03-02;baguette;177.0;0.0;0.0
2008-03-02;croissant petit;290.0;0.0;0.0
2008-03-02;croissant simple;173.0;0.0;0.0
2008-03-02;milhojas frambuesa;55.0;0.0;0.0
2008-03-02;mousse tres chocolates;3.0;0.0;0.0
2008-03-02;palmera chocolate;88.0;0.0;0.0
2008-03-02;postre de fresas y mascarpone;0.0;0.0;0.0
2008-03-02;tarta de manzana;24.0;0.0;0.0
2008-03-02;tarta opera;4.0;0.0;0.0
2008-03-02;tortel;351.0;0.0;0.0
2008-03-03;baguette;48.0;0.0;0.0
2008-03-03;croissant petit;129.0;0.0;0.0
2008-03-03;croissant simple;139.0;0.0;0.0
2008-03-03;milhojas frambuesa;12.0;0.0;0.0
2008-03-03;mousse tres chocolates;0.0;0.0;0.0
2008-03-03;palmera chocolate;50.0;0.0;0.0
2008-03-03;postre de fresas y mascarpone;0.0;0.0;0.0
2008-03-03;tarta de manzana;11.0;0.0;0.0
2008-03-03;tarta opera;0.0;0.0;0.0
2008-03-03;tortel;259.0;0.0;0.0
2008-03-04;baguette;53.0;0.0;0.0
2008-03-04;croissant petit;249.0;0.0;0.0
2008-03-04;croissant simple;146.0;0.0;0.0
2008-03-04;milhojas frambuesa;11.0;0.0;0.0
2008-03-04;mousse tres chocolates;1.0;0.0;0.0
2008-03-04;palmera chocolate;47.0;0.0;0.0
2008-03-04;postre de fresas y mascarpone;0.0;0.0;0.0
2008-03-04;tarta de manzana;9.0;0.0;0.0
2008-03-04;tarta opera;0.0;0.0;0.0
2008-03-04;tortel;207.0;0.0;0.0
2008-03-05;baguette;58.0;0.0;0.0
2008-03-05;croissant petit;114.0;0.0;0.0
2008-03-05;croissant simple;117.0;0.0;0.0
2008-03-05;milhojas frambuesa;11.0;0.0;0.0
2008-03-05;mousse tres chocolates;2.0;0.0;0.0
2008-03-05;palmera chocolate;50.0;0.0;0.0
2008-03-05;postre de fresas y mascarpone;0.0;0.0;0.0
2008-03-05;tarta de manzana;10.0;0.0;0.0
2008-03-05;tarta opera;0.0;0.0;0.0
2008-03-05;tortel;207.0;0.0;0.0
2008-03-06;baguette;74.0;0.0;0.0
2008-03-06;croissant petit;301.0;0.0;0.0
2008-03-06;croissant simple;141.0;0.0;0.0
2008-03-06;milhojas frambuesa;16.0;0.0;0.0
2008-03-06;mousse tres chocolates;2.0;0.0;0.0
2008-03-06;palmera chocolate;51.0;0.0;0.0
2008-03-06;postre de fresas y mascarpone;0.0;0.0;0.0
2008-03-06;tarta de manzana;11.0;0.0;0.0
2008-03-06;tarta opera;0.0;0.0;0.0
2008-03-06;tortel;268.0;0.0;0.0
2008-03-07;baguette;107.0;0.0;0.0
2008-03-07;croissant petit;228.0;0.0;0.0
2008-03-07;croissant simple;173.0;0.0;0.0
2008-03-07;milhojas frambuesa;16.0;0.0;0.0
2008-03-07;mousse tres chocolates;4.0;0.0;0.0
2008-03-07;palmera chocolate;61.0;0.0;0.0
2008-03-07;postre de fresas y mascarpone;0.0;0.0;0.0
2008-03-07;tarta de manzana;12.0;0.0;0.0
2008-03-07;tarta opera;0.0;0.0;0.0
2008-03-07;tortel;360.0;0.0;0.0
2008-03-08;baguette;152.0;0.0;0.0
2008-03-08;croissant petit;202.0;0.0;0.0
2008-03-08;croissant simple;193.0;0.0;0.0
2008-03-08;milhojas frambuesa;49.0;0.0;0.0
2008-03-08;mousse tres chocolates;4.0;0.0;0.0
2008-03-08;palmera chocolate;92.0;0.0;0.0
2008-03-08;postre de fresas y mascarpone;0.0;0.0;0.0
2008-03-08;tarta de manzana;23.0;0.0;0.0
2008-03-08;tarta opera;0.0;0.0;0.0
2008-03-08;tortel;375.0;0.0;0.0
2008-03-09;baguette;187.0;0.0;0.0
2008-03-09;croissant petit;150.0;0.0;0.0
2008-03-09;croissant simple;174.0;0.0;0.0
2008-03-09;milhojas frambuesa;50.0;0.0;0.0
2008-03-09;mousse tres chocolates;2.0;0.0;0.0
2008-03-09;palmera chocolate;99.0;0.0;0.0
2008-03-09;postre de fresas y mascarpone;0.0;0.0;0.0
2008-03-09;tarta de manzana;28.0;0.0;0.0
2008-03-09;tarta opera;1.0;0.0;0.0
2008-03-09;tortel;324.0;0.0;0.0
2008-03-10;baguette;78.0;0.0;0.0
2008-03-10;croissant petit;145.0;0.0;0.0
2008-03-10;croissant simple;145.0;0.0;0.0
2008-03-10;milhojas frambuesa;13.0;0.0;0.0
2008-03-10;mousse tres chocolates;0.0;0.0;0.0
2008-03-10;palmera chocolate;40.0;0.0;0.0
2008-03-10;postre de fresas y mascarpone;0.0;0.0;0.0
2008-03-10;tarta de manzana;11.0;0.0;0.0
2008-03-10;tarta opera;0.0;0.0;0.0
2008-03-10;tortel;265.0;0.0;0.0
2008-03-11;baguette;73.0;0.0;0.0
2008-03-11;croissant petit;126.0;0.0;0.0
2008-03-11;croissant simple;163.0;0.0;0.0
2008-03-11;milhojas frambuesa;13.0;0.0;0.0
2008-03-11;mousse tres chocolates;0.0;0.0;0.0
2008-03-11;palmera chocolate;47.0;0.0;0.0
2008-03-11;postre de fresas y mascarpone;0.0;0.0;0.0
2008-03-11;tarta de manzana;14.0;0.0;0.0
2008-03-11;tarta opera;0.0;0.0;0.0
2008-03-11;tortel;264.0;0.0;0.0
2008-03-12;baguette;81.0;0.0;0.0
2008-03-12;croissant petit;203.0;0.0;0.0
2008-03-12;croissant simple;146.0;0.0;0.0
2008-03-12;milhojas frambuesa;12.0;0.0;0.0
2008-03-12;mousse tres chocolates;0.0;0.0;0.0
2008-03-12;palmera chocolate;46.0;0.0;0.0
2008-03-12;postre de fresas y mascarpone;0.0;0.0;0.0
2008-03-12;tarta de manzana;8.0;0.0;0.0
2008-03-12;tarta opera;0.0;0.0;0.0
2008-03-12;tortel;276.0;0.0;0.0
2008-03-13;baguette;86.0;0.0;0.0
2008-03-13;croissant petit;192.0;0.0;0.0
2008-03-13;croissant simple;141.0;0.0;0.0
2008-03-13;milhojas frambuesa;10.0;0.0;0.0
2008-03-13;mousse tres chocolates;0.0;0.0;0.0
2008-03-13;palmera chocolate;51.0;0.0;0.0
2008-03-13;postre de fresas y mascarpone;0.0;0.0;0.0
2008-03-13;tarta de manzana;10.0;0.0;0.0
2008-03-13;tarta opera;0.0;0.0;0.0
2008-03-13;tortel;276.0;0.0;0.0
2008-03-14;baguette;123.0;0.0;0.0
2008-03-14;croissant petit;158.0;0.0;0.0
2008-03-14;croissant simple;200.0;0.0;0.0
2008-03-14;milhojas frambuesa;19.0;0.0;0.0
2008-03-14;mousse tres chocolates;2.0;0.0;0.0
2008-03-14;palmera chocolate;84.0;0.0;0.0
2008-03-14;postre de fresas y mascarpone;0.0;0.0;0.0
2008-03-14;tarta de manzana;14.0;0.0;0.0
2008-03-14;tarta opera;1.0;0.0;0.0
2008-03-14;tortel;385.0;0.0;0.0
2008-03-15;baguette;140.0;0.0;0.0
2008-03-15;croissant petit;143.0;0.0;0.0
2008-03-15;croissant simple;157.0;0.0;0.0
2008-03-15;milhojas frambuesa;47.0;0.0;0.0
2008-03-15;mousse tres chocolates;7.0;0.0;0.0
2008-03-15;palmera chocolate;80.0;0.0;0.0
2008-03-15;postre de fresas y mascarpone;0.0;0.0;0.0
2008-03-15;tarta de manzana;21.0;0.0;0.0
2008-03-15;tarta opera;0.0;0.0;0.0
2008-03-15;tortel;371.0;0.0;0.0
2008-03-16;baguette;111.0;0.0;0.0
2008-03-16;croissant petit;179.0;0.0;0.0
2008-03-16;croissant simple;133.0;0.0;0.0
2008-03-16;milhojas frambuesa;38.0;0.0;0.0
2008-03-16;mousse tres chocolates;0.0;0.0;0.0
2008-03-16;palmera chocolate;60.0;0.0;0.0
2008-03-16;postre de fresas y mascarpone;0.0;0.0;0.0
2008-03-16;tarta de manzana;19.0;0.0;0.0
2008-03-16;tarta opera;0.0;0.0;0.0
2008-03-16;tortel;219.0;0.0;0.0
2008-03-17;baguette;48.0;0.0;0.0
2008-03-17;croissant petit;65.0;0.0;0.0
2008-03-17;croissant simple;52.0;0.0;0.0
2008-03-17;milhojas frambuesa;12.0;0.0;0.0
2008-03-17;mousse tres chocolates;1.0;0.0;0.0
2008-03-17;palmera chocolate;29.0;0.0;0.0
2008-03-17;postre de fresas y mascarpone;0.0;0.0;0.0
2008-03-17;tarta de manzana;12.0;0.0;0.0
2008-03-17;tarta opera;0.0;0.0;0.0
2008-03-17;tortel;150.0;0.0;0.0
2008-03-18;baguette;38.0;0.0;0.0
2008-03-18;croissant petit;103.0;0.0;0.0
2008-03-18;croissant simple;53.0;0.0;0.0
2008-03-18;milhojas frambuesa;13.0;0.0;0.0
2008-03-18;mousse tres chocolates;1.0;0.0;0.0
2008-03-18;palmera chocolate;32.0;0.0;0.0
2008-03-18;postre de fresas y mascarpone;0.0;0.0;0.0
2008-03-18;tarta de manzana;11.0;0.0;0.0
2008-03-18;tarta opera;0.0;0.0;0.0
2008-03-18;tortel;190.0;0.0;0.0
2008-03-19;baguette;80.0;0.0;0.0
2008-03-19;croissant petit;80.0;0.0;0.0
2008-03-19;croissant simple;73.0;0.0;0.0
2008-03-19;milhojas frambuesa;33.0;0.0;0.0
2008-03-19;mousse tres chocolates;0.0;0.0;0.0
2008-03-19;palmera chocolate;55.0;0.0;0.0
2008-03-19;postre de fresas y mascarpone;0.0;0.0;0.0
2008-03-19;tarta de manzana;16.0;0.0;0.0
2008-03-19;tarta opera;1.0;0.0;0.0
2008-03-19;tortel;174.0;0.0;0.0
2008-03-20;baguette;136.0;0.0;0.0
2008-03-20;croissant petit;112.0;0.0;0.0
2008-03-20;croissant simple;133.0;0.0;0.0
2008-03-20;milhojas frambuesa;23.0;0.0;0.0
2008-03-20;mousse tres chocolates;1.0;0.0;0.0
2008-03-20;palmera chocolate;58.0;0.0;0.0
2008-03-20;postre de fresas y mascarpone;0.0;0.0;0.0
2008-03-20;tarta de manzana;14.0;0.0;0.0
2008-03-20;tarta opera;0.0;0.0;0.0
2008-03-20;tortel;234.0;0.0;0.0
2008-03-21;baguette;113.0;0.0;0.0
2008-03-21;croissant petit;119.0;0.0;0.0
2008-03-21;croissant simple;119.0;0.0;0.0
2008-03-21;milhojas frambuesa;18.0;0.0;0.0
2008-03-21;mousse tres chocolates;0.0;0.0;0.0
2008-03-21;palmera chocolate;20.0;0.0;0.0
2008-03-21;postre de fresas y mascarpone;0.0;0.0;0.0
2008-03-21;tarta de manzana;15.0;0.0;0.0
2008-03-21;tarta opera;0.0;0.0;0.0
2008-03-21;tortel;170.0;0.0;0.0
2008-03-22;baguette;109.0;0.0;0.0
2008-03-22;croissant petit;120.0;0.0;0.0
2008-03-22;croissant simple;139.0;0.0;0.0
2008-03-22;milhojas frambuesa;20.0;0.0;0.0
2008-03-22;mousse tres chocolates;1.0;0.0;0.0
2008-03-22;palmera chocolate;52.0;0.0;0.0
2008-03-22;postre de fresas y mascarpone;0.0;0.0;0.0
2008-03-22;tarta de manzana;14.0;0.0;0.0
2008-03-22;tarta opera;0.0;0.0;0.0
2008-03-22;tortel;183.0;0.0;0.0
2008-03-23;baguette;162.0;0.0;0.0
2008-03-23;croissant petit;86.0;0.0;0.0
2008-03-23;croissant simple;145.0;0.0;0.0
2008-03-23;milhojas frambuesa;24.0;0.0;0.0
2008-03-23;mousse tres chocolates;2.0;0.0;0.0
2008-03-23;palmera chocolate;64.0;0.0;0.0
2008-03-23;postre de fresas y mascarpone;0.0;0.0;0.0
2008-03-23;tarta de manzana;16.0;0.0;0.0
2008-03-23;tarta opera;0.0;0.0;0.0
2008-03-23;tortel;269.0;0.0;0.0
2008-03-24;baguette;63.0;0.0;0.0
2008-03-24;croissant petit;98.0;0.0;0.0
2008-03-24;croissant simple;149.0;0.0;0.0
2008-03-24;milhojas frambuesa;11.0;0.0;0.0
2008-03-24;mousse tres chocolates;2.0;0.0;0.0
2008-03-24;palmera chocolate;39.0;0.0;0.0
2008-03-24;postre de fresas y mascarpone;0.0;0.0;0.0
2008-03-24;tarta de manzana;13.0;0.0;0.0
2008-03-24;tarta opera;0.0;0.0;0.0
2008-03-24;tortel;234.0;0.0;0.0
2008-03-25;baguette;74.0;0.0;0.0
2008-03-25;croissant petit;181.0;0.0;0.0
2008-03-25;croissant simple;94.0;0.0;0.0
2008-03-25;milhojas frambuesa;12.0;0.0;0.0
2008-03-25;mousse tres chocolates;1.0;0.0;0.0
2008-03-25;palmera chocolate;41.0;0.0;0.0
2008-03-25;postre de fresas y mascarpone;0.0;0.0;0.0
2008-03-25;tarta de manzana;9.0;0.0;0.0
2008-03-25;tarta opera;1.0;0.0;0.0
2008-03-25;tortel;262.0;0.0;0.0
2008-03-26;baguette;72.0;0.0;0.0
2008-03-26;croissant petit;189.0;0.0;0.0
2008-03-26;croissant simple;137.0;0.0;0.0
2008-03-26;milhojas frambuesa;13.0;0.0;0.0
2008-03-26;mousse tres chocolates;0.0;0.0;0.0
2008-03-26;palmera chocolate;45.0;0.0;0.0
2008-03-26;postre de fresas y mascarpone;0.0;0.0;0.0
2008-03-26;tarta de manzana;11.0;0.0;0.0
2008-03-26;tarta opera;0.0;0.0;0.0
2008-03-26;tortel;272.0;0.0;0.0
2008-03-27;baguette;69.0;0.0;0.0
2008-03-27;croissant petit;162.0;0.0;0.0
2008-03-27;croissant simple;140.0;0.0;0.0
2008-03-27;milhojas frambuesa;13.0;0.0;0.0
2008-03-27;mousse tres chocolates;0.0;0.0;0.0
2008-03-27;palmera chocolate;50.0;0.0;0.0
2008-03-27;postre de fresas y mascarpone;0.0;0.0;0.0
2008-03-27;tarta de manzana;10.0;0.0;0.0
2008-03-27;tarta opera;0.0;0.0;0.0
2008-03-27;tortel;279.0;0.0;0.0
2008-03-28;baguette;109.0;0.0;0.0
2008-03-28;croissant petit;173.0;0.0;0.0
2008-03-28;croissant simple;177.0;0.0;0.0
2008-03-28;milhojas frambuesa;17.0;0.0;0.0
2008-03-28;mousse tres chocolates;4.0;0.0;0.0
2008-03-28;palmera chocolate;65.0;0.0;0.0
2008-03-28;postre de fresas y mascarpone;0.0;0.0;0.0
2008-03-28;tarta de manzana;11.0;0.0;0.0
2008-03-28;tarta opera;0.0;0.0;0.0
2008-03-28;tortel;330.0;0.0;0.0
2008-03-29;baguette;121.0;0.0;0.0
2008-03-29;croissant petit;131.0;0.0;0.0
2008-03-29;croissant simple;202.0;0.0;0.0
2008-03-29;milhojas frambuesa;46.0;0.0;0.0
2008-03-29;mousse tres chocolates;3.0;0.0;0.0
2008-03-29;palmera chocolate;80.0;0.0;0.0
2008-03-29;postre de fresas y mascarpone;0.0;0.0;0.0
2008-03-29;tarta de manzana;24.0;0.0;0.0
2008-03-29;tarta opera;1.0;0.0;0.0
2008-03-29;tortel;374.0;0.0;0.0
2008-03-30;baguette;167.0;0.0;0.0
2008-03-30;croissant petit;103.0;0.0;0.0
2008-03-30;croissant simple;187.0;0.0;0.0
2008-03-30;milhojas frambuesa;52.0;0.0;0.0
2008-03-30;mousse tres chocolates;7.0;0.0;0.0
2008-03-30;palmera chocolate;82.0;0.0;0.0
2008-03-30;postre de fresas y mascarpone;0.0;0.0;0.0
2008-03-30;tarta de manzana;22.0;0.0;0.0
2008-03-30;tarta opera;0.0;0.0;0.0
2008-03-30;tortel;286.0;0.0;0.0
2008-03-31;baguette;71.0;0.0;0.0
2008-03-31;croissant petit;110.0;0.0;0.0
2008-03-31;croissant simple;140.0;0.0;0.0
2008-03-31;milhojas frambuesa;12.0;0.0;0.0
2008-03-31;mousse tres chocolates;0.0;0.0;0.0
2008-03-31;palmera chocolate;39.0;0.0;0.0
2008-03-31;postre de fresas y mascarpone;0.0;0.0;0.0
2008-03-31;tarta de manzana;11.0;0.0;0.0
2008-03-31;tarta opera;0.0;0.0;0.0
2008-03-31;tortel;241.0;0.0;0.0
2008-04-01;baguette;69.0;0.0;0.0
2008-04-01;croissant petit;73.0;0.0;0.0
2008-04-01;croissant simple;152.0;0.0;0.0
2008-04-01;milhojas frambuesa;12.0;0.0;0.0
2008-04-01;mousse tres chocolates;1.0;0.0;0.0
2008-04-01;palmera chocolate;36.0;0.0;0.0
2008-04-01;postre de fresas y mascarpone;0.0;0.0;0.0
2008-04-01;tarta de manzana;11.0;0.0;0.0
2008-04-01;tarta opera;0.0;0.0;0.0
2008-04-01;tortel;239.0;0.0;0.0
2008-04-02;baguette;73.0;0.0;0.0
2008-04-02;croissant petit;135.0;0.0;0.0
2008-04-02;croissant simple;151.0;0.0;0.0
2008-04-02;milhojas frambuesa;13.0;0.0;0.0
2008-04-02;mousse tres chocolates;0.0;0.0;0.0
2008-04-02;palmera chocolate;47.0;0.0;0.0
2008-04-02;postre de fresas y mascarpone;0.0;0.0;0.0
2008-04-02;tarta de manzana;10.0;0.0;0.0
2008-04-02;tarta opera;0.0;0.0;0.0
2008-04-02;tortel;266.0;0.0;0.0
2008-04-03;baguette;75.0;0.0;0.0
2008-04-03;croissant petit;139.0;0.0;0.0
2008-04-03;croissant simple;139.0;0.0;0.0
2008-04-03;milhojas frambuesa;14.0;0.0;0.0
2008-04-03;mousse tres chocolates;1.0;0.0;0.0
2008-04-03;palmera chocolate;43.0;0.0;0.0
2008-04-03;postre de fresas y mascarpone;0.0;0.0;0.0
2008-04-03;tarta de manzana;12.0;0.0;0.0
2008-04-03;tarta opera;0.0;0.0;0.0
2008-04-03;tortel;264.0;0.0;0.0
2008-04-04;baguette;98.0;0.0;0.0
2008-04-04;croissant petit;268.0;0.0;0.0
2008-04-04;croissant simple;186.0;0.0;0.0
2008-04-04;milhojas frambuesa;18.0;0.0;0.0
2008-04-04;mousse tres chocolates;2.0;0.0;0.0
2008-04-04;palmera chocolate;56.0;0.0;0.0
2008-04-04;postre de fresas y mascarpone;0.0;0.0;0.0
2008-04-04;tarta de manzana;12.0;0.0;0.0
2008-04-04;tarta opera;0.0;0.0;0.0
2008-04-04;tortel;330.0;0.0;0.0
2008-04-05;baguette;147.0;0.0;0.0
2008-04-05;croissant petit;195.0;0.0;0.0
2008-04-05;croissant simple;176.0;0.0;0.0
2008-04-05;milhojas frambuesa;49.0;0.0;0.0
2008-04-05;mousse tres chocolates;2.0;0.0;0.0
2008-04-05;palmera chocolate;77.0;0.0;0.0
2008-04-05;postre de fresas y mascarpone;0.0;0.0;0.0
2008-04-05;tarta de manzana;21.0;0.0;0.0
2008-04-05;tarta opera;1.0;0.0;0.0
2008-04-05;tortel;304.0;0.0;0.0
2008-04-06;baguette;190.0;0.0;0.0
2008-04-06;croissant petit;230.0;0.0;0.0
2008-04-06;croissant simple;175.0;0.0;0.0
2008-04-06;milhojas frambuesa;40.0;0.0;0.0
2008-04-06;mousse tres chocolates;1.0;0.0;0.0
2008-04-06;palmera chocolate;78.0;0.0;0.0
2008-04-06;postre de fresas y mascarpone;0.0;0.0;0.0
2008-04-06;tarta de manzana;26.0;0.0;0.0
2008-04-06;tarta opera;0.0;0.0;0.0
2008-04-06;tortel;260.0;0.0;0.0
2008-04-07;baguette;67.0;0.0;0.0
2008-04-07;croissant petit;105.0;0.0;0.0
2008-04-07;croissant simple;128.0;0.0;0.0
2008-04-07;milhojas frambuesa;13.0;0.0;0.0
2008-04-07;mousse tres chocolates;2.0;0.0;0.0
2008-04-07;palmera chocolate;52.0;0.0;0.0
2008-04-07;postre de fresas y mascarpone;0.0;0.0;0.0
2008-04-07;tarta de manzana;10.0;0.0;0.0
2008-04-07;tarta opera;0.0;0.0;0.0
2008-04-07;tortel;213.0;0.0;0.0
2008-04-08;baguette;57.0;0.0;0.0
2008-04-08;croissant petit;196.0;0.0;0.0
2008-04-08;croissant simple;100.0;0.0;0.0
2008-04-08;milhojas frambuesa;8.0;0.0;0.0
2008-04-08;mousse tres chocolates;1.0;0.0;0.0
2008-04-08;palmera chocolate;43.0;0.0;0.0
2008-04-08;postre de fresas y mascarpone;0.0;0.0;0.0
2008-04-08;tarta de manzana;10.0;0.0;0.0
2008-04-08;tarta opera;0.0;0.0;0.0
2008-04-08;tortel;175.0;0.0;0.0
2008-04-09;baguette;64.0;0.0;0.0
2008-04-09;croissant petit;198.0;0.0;0.0
2008-04-09;croissant simple;116.0;0.0;0.0
2008-04-09;milhojas frambuesa;11.0;0.0;0.0
2008-04-09;mousse tres chocolates;0.0;0.0;0.0
2008-04-09;palmera chocolate;41.0;0.0;0.0
2008-04-09;postre de fresas y mascarpone;0.0;0.0;0.0
2008-04-09;tarta de manzana;12.0;0.0;0.0
2008-04-09;tarta opera;0.0;0.0;0.0
2008-04-09;tortel;197.0;0.0;0.0
2008-04-10;baguette;75.0;0.0;0.0
2008-04-10;croissant petit;193.0;0.0;0.0
2008-04-10;croissant simple;139.0;0.0;0.0
2008-04-10;milhojas frambuesa;12.0;0.0;0.0
2008-04-10;mousse tres chocolates;3.0;0.0;0.0
2008-04-10;palmera chocolate;47.0;0.0;0.0
2008-04-10;postre de fresas y mascarpone;0.0;0.0;0.0
2008-04-10;tarta de manzana;15.0;0.0;0.0
2008-04-10;tarta opera;0.0;0.0;0.0
2008-04-10;tortel;265.0;0.0;0.0
2008-04-11;baguette;94.0;0.0;0.0
2008-04-11;croissant petit;208.0;0.0;0.0
2008-04-11;croissant simple;220.0;0.0;0.0
2008-04-11;milhojas frambuesa;18.0;0.0;0.0
2008-04-11;mousse tres chocolates;1.0;0.0;0.0
2008-04-11;palmera chocolate;66.0;0.0;0.0
2008-04-11;postre de fresas y mascarpone;0.0;0.0;0.0
2008-04-11;tarta de manzana;15.0;0.0;0.0
2008-04-11;tarta opera;1.0;0.0;0.0
2008-04-11;tortel;375.0;0.0;0.0
2008-04-12;baguette;125.0;0.0;0.0
2008-04-12;croissant petit;150.0;0.0;0.0
2008-04-12;croissant simple;197.0;0.0;0.0
2008-04-12;milhojas frambuesa;45.0;0.0;0.0
2008-04-12;mousse tres chocolates;4.0;0.0;0.0
2008-04-12;palmera chocolate;90.0;0.0;0.0
2008-04-12;postre de fresas y mascarpone;0.0;0.0;0.0
2008-04-12;tarta de manzana;25.0;0.0;0.0
2008-04-12;tarta opera;0.0;0.0;0.0
2008-04-12;tortel;356.0;0.0;0.0
2008-04-13;baguette;203.0;0.0;0.0
2008-04-13;croissant petit;161.0;0.0;0.0
2008-04-13;croissant simple;180.0;0.0;0.0
2008-04-13;milhojas frambuesa;41.0;0.0;0.0
2008-04-13;mousse tres chocolates;1.0;0.0;0.0
2008-04-13;palmera chocolate;85.0;0.0;0.0
2008-04-13;postre de fresas y mascarpone;0.0;0.0;0.0
2008-04-13;tarta de manzana;21.0;0.0;0.0
2008-04-13;tarta opera;0.0;0.0;0.0
2008-04-13;tortel;349.0;0.0;0.0
2008-04-14;baguette;65.0;0.0;0.0
2008-04-14;croissant petit;115.0;0.0;0.0
2008-04-14;croissant simple;158.0;0.0;0.0
2008-04-14;milhojas frambuesa;13.0;0.0;0.0
2008-04-14;mousse tres chocolates;0.0;0.0;0.0
2008-04-14;palmera chocolate;53.0;0.0;0.0
2008-04-14;postre de fresas y mascarpone;0.0;0.0;0.0
2008-04-14;tarta de manzana;12.0;0.0;0.0
2008-04-14;tarta opera;0.0;0.0;0.0
2008-04-14;tortel;261.0;0.0;0.0
2008-04-15;baguette;64.0;0.0;0.0
2008-04-15;croissant petit;107.0;0.0;0.0
2008-04-15;croissant simple;138.0;0.0;0.0
